100121,Tracetest_N360_square_Map2Tau2_26_semi-auto_3,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100122,Tracetest_N360_square_Map2Tau2_26_semi-auto_30,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100123,Tracetest_N360_square_Map2Tau2_26_semi-auto_31,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100124,Tracetest_N360_square_Map2Tau2_26_semi-auto_32,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100125,Tracetest_N360_square_Map2Tau2_26_semi-auto_33,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100126,Tracetest_N360_square_Map2Tau2_26_semi-auto_4,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100127,Tracetest_N360_square_Map2Tau2_26_semi-auto_5,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100128,Tracetest_N360_square_Map2Tau2_26_semi-auto_6,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100129,Tracetest_N360_square_Map2Tau2_26_semi-auto_7,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
10013,AIYL,C. elegans,Amphid|interneuron,somatic nervous system|ventral ganglion,conversion_success,Soma representation: 3-point soma
100130,Tracetest_N360_square_Map2Tau2_26_semi-auto_8,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100131,Tracetest_N360_square_Map2Tau2_26_semi-auto_9,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100132,Tracetest_N360_square_Map2Tau2_49_semi-auto_1,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100133,Tracetest_N360_square_Map2Tau2_49_semi-auto_10,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100134,Tracetest_N360_square_Map2Tau2_49_semi-auto_11,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100135,Tracetest_N360_square_Map2Tau2_49_semi-auto_12,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100136,Tracetest_N360_square_Map2Tau2_49_semi-auto_13,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100137,Tracetest_N360_square_Map2Tau2_49_semi-auto_14,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100138,Tracetest_N360_square_Map2Tau2_49_semi-auto_15,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100139,Tracetest_N360_square_Map2Tau2_49_semi-auto_16,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
10014,AINR,C. elegans,Ring|interneuron,somatic nervous system|lateral ganglion,conversion_success,Soma representation: 3-point soma
100140,Tracetest_N360_square_Map2Tau2_49_semi-auto_17,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100141,Tracetest_N360_square_Map2Tau2_49_semi-auto_18,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100142,Tracetest_N360_square_Map2Tau2_49_semi-auto_19,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100143,Tracetest_N360_square_Map2Tau2_49_semi-auto_2,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100144,Tracetest_N360_square_Map2Tau2_49_semi-auto_20,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100145,Tracetest_N360_square_Map2Tau2_49_semi-auto_21,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100146,Tracetest_N360_square_Map2Tau2_49_semi-auto_22,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100147,Tracetest_N360_square_Map2Tau2_49_semi-auto_23,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100148,Tracetest_N360_square_Map2Tau2_49_semi-auto_24,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100149,Tracetest_N360_square_Map2Tau2_49_semi-auto_25,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
10015,AINL,C. elegans,Ring|interneuron,somatic nervous system|lateral ganglion,conversion_success,Soma representation: 3-point soma
100150,Tracetest_N360_square_Map2Tau2_49_semi-auto_26,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100151,Tracetest_N360_square_Map2Tau2_49_semi-auto_27,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100152,Tracetest_N360_square_Map2Tau2_49_semi-auto_28,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100153,Tracetest_N360_square_Map2Tau2_49_semi-auto_29,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100154,Tracetest_N360_square_Map2Tau2_49_semi-auto_3,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100155,Tracetest_N360_square_Map2Tau2_49_semi-auto_30,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
